Id,Category
16666,autenticare+V
16667,stonare+V
16668,stendire+V
16669,ammutinare+V
16670,ipotecare+V
16671,incardinare+V
16672,dilazionare+V
16673,socioeconomirre+V
16674,invertire+V
16675,atterrare+V
16676,oscurare+V
16677,validare+V
16678,bluffare+V
16679,libertarie+V
16680,immobili+V
16681,commettrre+V
16682,digitare+V
16683,ottimizza+V
16684,affaticare+V
16685,gomire+V
16686,rinforzare+V
16687,accalappiare+V
16688,graffiare+V
16689,screpolare+V
16690,incoraggiare+V
16691,frammentare+V
16692,diminuiere+V
16693,boriare+V
16694,riassicurerà+V
16695,mostro+V
16696,inserire+V
16697,mugolare+V
16698,tintinnare+V
16699,accomandare+V
16700,videogame+V
16701,sprintare+V
16702,islamizzre+V
16703,boicottare+V
16704,esecrare+V
16705,prendare+V
16706,scrosciare+V
16707,ripiovrre+V
16708,contranere+V
16709,miticizzare+V
16710,ambientalirre+V
16711,impacciare+V
16712,concilere+V
16713,burlerà+V
16714,intessere+V
16715,agonizzare+A
16716,espettorare+V
16717,sottovalutare+V
16718,smure+A
16719,ospitare+V
16720,ascondrre+V
16721,assalire+V
16722,sprintò+V
16723,esorcizzare+V
16724,autotrapiantare+V
16725,crere+V
16726,rodare+V
16727,trovare+V
16728,spoetizzare+V
16729,riavvolere+V
16730,handicappare+V
16731,campali+V
16732,petrolchimica+A
16733,chiappare+V
16734,subappaltare+A
16735,inimicizrire+V
16736,scapricere+V
16737,sopradescrivare+V
16738,rimbrottare+V
16739,delegare+A
16740,gongolare+V
16741,concitare+V
16742,scollare+V
16743,indipendentire+V
16744,bestemmiare+V
16745,persuadrre+V
16746,predare+V
16747,antistaliniaire+V
16748,autostrade+V
16749,feltrare+V
16750,anestetizzare+V
16751,tassare+V
16752,rifugie+V
16753,collettare+V
16754,libro+V
16755,infoltire+V
16756,mercerizzare+V
16757,deificare+V
16758,bisticciare+V
16759,dogmatisnone+V
16760,sfrattare+V
16761,munire+V
16762,sminarere+V
16763,deferire+V
16764,pedestre+V
16765,etimologica+A
16766,invariare+V
16767,incanutire+A
16768,morsirre+V
16769,ricomprare+V
16770,gargarizze+V
16771,riverire+V
16772,rogare+V
16773,insanire+V
16774,comandamire+A
16775,allungare+V
16776,dissecare+V
16777,pomeridiaire+V
16778,armeggare+V
16779,cigolare+V
16780,divagare+V
16781,editare+V
16782,gualrre+V
16783,idoleggare+V
16784,intersecare+V
16785,schiumare+V
16786,tramortire+V
16787,trattare+V
16788,prefabbricare+A
16789,salere+V
16790,consenziire+A
16791,perseguire+V
16792,accomandare+V
16793,spodestare+V
16794,pensare+V
16795,agglutinare+V
16796,chiamare+V
16797,decelare+V
16798,alenerò+V
16799,compassare+V
16800,ammagliare+V
16801,vinificare+V
16802,lettiere+V
16803,introduttive+V
16804,ramare+V
16805,infondrre+V
16806,cazzottare+V
16807,annoverare+V
16808,lambicrre+V
16809,prezzolare+V
16810,appassire+V
16811,decentralizzò+V
16812,marginare+V
16813,rigidità+V
16814,lascare+V
16815,insinuare+V
16816,proliferar+V
16817,intingare+V
16818,cenare+V
16819,sincronizzarere+V
16820,disperdrre+V
16821,sensibilizzare+V
16822,serbare+V
16823,contristare+V
16824,settoriale+V
16825,ingozzare+V
16826,grerre+V
16827,rinforzarere+V
16828,scarirre+V
16829,svincolare+V
16830,mentitori+V
16831,estromissioire+V
16832,sfrenare+V
16833,instradare+V
16834,simulare+V
16835,leverà+V
16836,susseguire+V
16837,superpagare+V
16838,ruppe+V
16839,frastaglere+V
16840,alleggeriere+V
16841,inabissare+A
16842,adeguò+V
16843,ammezze+V
16844,vegliiare+V
16845,collima+V
16846,riacquisterò+V
16847,bevicchiar+V
16848,conterre+V
16849,gattonire+V
16850,decentralizza+V
16851,fiordi+V
16852,sbalze+V
16853,attaglrire+V
16854,rischiare+A
16855,impiallacciarere+V
16856,autoanalizzare+V
16857,fruttare+V
16858,ristudare+V
16859,esteriorizzar+V
16860,rintoccare+V
16861,marchiarere+V
16862,deificare+V
16863,incoraggiare+A
16864,diabetirre+A
16865,equilibrare+V
16866,boicottare+V
16867,clerical-calcistirre+A
16868,appassere+V
16869,rifrangrre+V
16870,compire+V
16871,smistare+V
16872,attagliare+V
16873,esiterà+V
16874,glissare+V
16875,sbriere+V
16876,sfiducare+V
16877,obliterare+V
16878,scodinzoliare+V
16879,mercerizzre+V
16880,autodetermirre+V
16881,interagirà+V
16882,ingravidare+V
16883,scemare+V
16884,spopolare+V
16885,configurare+V
16886,crocidare+V
16887,tratterre+V
16888,pervicacie+V
16889,rimerò+V
16890,svelerre+A
16891,stereofonica+A
16892,smemorre+V
16893,bersagliare+V
16894,autopromuovio+V
16895,toste+V
16896,arabere+V
16897,cimentre+V
16898,inquisire+A
16899,anabolizzare+A
16900,biasciare+V
16901,sbrodolare+V
16902,aeroplire+V
16903,cristianizzare+V
16904,riluggere+V
16905,sveller+V
16906,strombazze+V
16907,millantre+V
16908,accapponare+V
16909,caldeggiare+V
16910,becchettare+A
16911,aggredire+V
16912,piccare+V
16913,pianre+V
16914,speronare+V
16915,corroder+V
16916,banalizzire+V
16917,sfolgorare+V
16918,esorbitiare+V
16919,prosternare+A
16920,diuturire+V
16921,ovvierò+V
16922,limare+V
16923,avvalere+V
16924,favellare+V
16925,mollare+V
16926,lesionare+V
16927,impennacchie+V
16928,grattare+V
16929,bailammes+N
16930,pioppere+V
16931,dolorare+V
16932,mandare+V
16933,marciare+V
16934,notare+V
16935,denotare+V
16936,smungrre+V
16937,consolatore+V
16938,saziiare+V
16939,grippò+V
16940,risultare+V
16941,storiografirre+V
16942,suburbi+V
16943,inedire+V
16944,morir+V
16945,compattare+V
16946,commercie+V
16947,pregare+V
16948,stentare+V
16949,manifestare+V
16950,deturpare+V
16951,deragliare+V
16952,pulire+V
16953,assordare+V
16954,frammischiare+V
16955,destabilizzare+V
16956,stravaccare+V
16957,complimentare+V
16958,orgasnone+V
16959,detenzioire+V
16960,scantonare+V
16961,suole+V
16962,estire+V
16963,simulare+V
16964,mostrare+V
16965,assicurare+V
16966,controbattrre+V
16967,schermire+V
16968,imputare+V
16969,patinare+V
16970,commensuro+V
16971,sperequare+V
16972,cazzeggiarere+V
16973,suggestionare+A
16974,gigliare+V
16975,giostrare+V
16976,attorrre+V
16977,riscontrabile+V
16978,ponderare+V
16979,svaere+V
16980,raccattare+V
16981,intramezzare+V
16982,diseducare+V
16983,calpestare+V
16984,attrupperò+V
16985,oberare+V
16986,benefattori+V
16987,teleobiettire+V
16988,robotizzare+V
16989,reggrre+V
16990,saldare+V
16991,sbertuccerà+V
16992,soggiurre+V
16993,chioccolare+V
16994,interpretare+V
16995,accellerare+V
16996,acclamare+V
16997,sfamare+V
16998,matricolare+V
16999,pere+V
17000,pugnaliare+V
17001,tentennare+V
17002,mordicchiare+V
17003,formalizzo+V
17004,disgustare+V
17005,totalizzo+V
17006,mangiucchiare+V
17007,aggrottare+V
17008,accertire+V
17009,sproloquiare+V
17010,impinguare+V
17011,omiire+V
17012,scarnificare+A
17013,esistare+V
17014,demagoere+V
17015,indugiare+V
17016,asfissiare+V
17017,mugolare+V
17018,prospettire+V
17019,scerrre+V
17020,ammontare+V
17021,ballare+V
17022,editare+V
17023,gioire+V
17024,scolpire+V
17025,scollacciare+V
17026,comperare+V
17027,schematizzare+V
17028,schiantre+V
17029,ufficiali+V
17030,spoetizzare+V
17031,eradicherò+V
17032,spiare+V
17033,prodigare+V
17034,consigliare+V
17035,fiatare+V
17036,illanguidire+V
17037,rintonre+V
17038,sottosegretari+V
17039,delegare+V
17040,tabulare+V
17041,offrire+V
17042,cagnoire+V
17043,comunistizzare+V
17044,conterre+V
17045,puttanare+V
17046,svantaggare+V
17047,svezzare+V
17048,cimentare+V
17049,compagnrire+V
17050,allogare+V
17051,enumerare+V
17052,massaggiare+V
17053,cesellare+V
17054,chiamare+V
17055,stendare+V
17056,punteggere+V
17057,affaccendiare+V
17058,appigliare+V
17059,rinserrare+V
17060,quadrettre+V
17061,armeggare+V
17062,negatore+V
17063,cazzottare+V
17064,rimpallare+V
17065,arabescherò+V
17066,desecretiare+V
17067,matura+V
17068,sdoppiare+V
17069,parties+N
17070,invase+V
17071,affascinare+V
17072,trasporte+V
17073,stuzzicare+V
17074,auscultare+V
17075,defluire+V
17076,scovare+V
17077,propalare+V
17078,tarare+V
17079,esteriorizzare+V
17080,foglie+V
17081,propinare+V
17082,tatuarere+V
17083,elettrodinamirre+A
17084,volturare+V
17085,mistificare+V
17086,cancellazioire+V
17087,frizzi+V
17088,contabilizzre+V
17089,premettare+V
17090,flessibilizzare+A
17091,concertatore+A
17092,sfrondare+V
17093,vivacchierà+V
17094,beccheggere+V
17095,instare+V
17096,pigiare+V
17097,prodigare+V
17098,scapricciare+V
17099,tracimre+V
17100,esautorare+V
17101,gualre+V
17102,tombolare+V
17103,violare+V
17104,vaffanculeggare+V
17105,accordare+V
17106,ravennare+V
17107,intorbiderò+V
17108,imbevè+V
17109,scarnificare+V
17110,pestare+V
17111,comprare+V
17112,riammogliare+V
17113,stacciare+V
17114,ciancicare+V
17115,totalizzar+V
17116,rimenare+V
17117,cinquantottesimi+V
17118,ammutolire+V
17119,indisponere+V
17120,marcare+V
17121,sbracciare+V
17122,seguiterò+V
17123,formulare+V
17124,universalizze+V
17125,poeticizzare+V
17126,fagocitare+V
17127,spartire+V
17128,scoliare+V
17129,consacrire+V
17130,addolorare+V
17131,riabbatter+V
17132,impratichire+V
17133,spendare+V
17134,illudrre+V
17135,colcosere+V
17136,prefabbricare+V
17137,conciliare+V
17138,sparire+V
17139,pensieriire+V
17140,sintonizzare+V
17141,raffrenare+V
17142,arroccare+V
17143,clinico-epidemiologirre+V
17144,provocare+V
17145,aborri+V
17146,allattare+A
17147,solubilizzo+V
17148,ausculte+V
17149,contorre+V
17150,valvassiire+V
17151,incontrare+V
17152,venatura+V
17153,variar+V
17154,sbronzi+V
17155,otterre+V
17156,decada+V
17157,concitare+V
17158,cameristirre+A
17159,vestizioire+V
17160,palleggiare+V
17161,ponzare+V
17162,ripubblire+V
17163,scudisciare+V
17164,autoironizzi+V
17165,ripentire+V
17166,svoltare+V
17167,sfaldiare+V
17168,infiltrare+V
17169,strappare+V
17170,impostare+V
17171,consigliare+A
17172,padroneggiare+V
17173,precettere+V
17174,ammaglare+V
17175,aureolare+V
17176,apostatare+V
17177,riacchiappare+V
17178,provare+V
17179,parafangare+V
17180,aggiudicare+V
17181,conquider+V
17182,ridure+V
17183,quintuplicare+V
17184,rifiorire+V
17185,piotarere+V
17186,ispide+V
17187,cogerre+V
17188,coetanee+V
17189,ricollegare+V
17190,confessiare+V
17191,spagli+V
17192,saltellare+V
17193,divorziare+A
17194,cerniera+V
17195,contunde+V
17196,giocherellare+V
17197,emanare+V
17198,vettovagliare+V
17199,cinghiare+V
17200,celere+V
17201,sbatacchiare+V
17202,rovistare+V
17203,asfissiare+V
17204,basire+V
17205,megastrutture+V
17206,anti-sindacre+A
17207,immerndere+V
17208,copertoire+V
17209,riabbattare+V
17210,uniformarere+V
17211,contrapporre+V
17212,cromare+V
17213,giocherelle+V
17214,districare+V
17215,dirimare+V
17216,sfoltire+V
17217,sgolare+V
17218,rubricarere+V
17219,sigillare+V
17220,spiritualizzare+V
17221,imbronciare+V
17222,raggruppare+V
17223,impiastrare+V
17224,vivisezionare+V
17225,fascie+V
17226,transumare+V
17227,fondare+V
17228,riscontrare+V
17229,disturbare+V
17230,tampe+V
17231,imbalsamare+V
17232,decantare+V
17233,infoltire+V
17234,restaurare+V
17235,coccolerà+V
17236,complicare+V
17237,arroccare+V
17238,campare+A
17239,torturare+V
17240,dilungherò+V
17241,avverire+V
17242,dirimrre+V
17243,sillogizzerò+V
17244,sgocciolare+V
17245,ricuorre+V
17246,incaricherà+V
17247,autotutelare+V
17248,donazioire+V
17249,pontifiere+V
17250,girellare+V
17251,venerare+A
17252,arenare+V
17253,inserire+V
17254,smagliare+V
17255,robotizzare+V
17256,patinare+V
17257,neere+V
17258,incapricrre+V
17259,indecisioire+V
17260,sfaccettare+V
17261,consoniare+V
17262,sgroppare+V
17263,marinara+V
17264,guaiere+V
17265,snazionalizzò+V
17266,scarrozzire+V
17267,scalee+V
17268,schioccare+V
17269,derubre+V
17270,deturpi+V
17271,imperiare+V
17272,scadire+A
17273,dissequestrare+V
17274,abrogare+A
17275,disegnare+V
17276,disseminare+V
17277,scarrozzare+V
17278,imbiaccare+V
17279,affianrre+V
17280,abbonacciarere+V
17281,disoriire+A
17282,informare+V
17283,ingenua+V
17284,impepe+V
17285,covare+V
17286,tramestò+V
17287,tatue+V
17288,scagionare+V
17289,impiastro+V
17290,raccoglimenre+V
17291,osé+V
17292,congeniare+V
17293,moderare+V
17294,piarre+V
17295,otterre+V
17296,calmare+V
17297,attorniar+V
17298,discolpare+V
17299,sconficcare+V
17300,rifiatare+V
17301,sganciare+V
17302,pupazzo+V
17303,strillerò+V
17304,stravolgerere+V
17305,calendarizzare+V
17306,verbalizzare+V
17307,gargarizzire+V
17308,rinunziare+V
17309,impopolare+V
17310,promulgazioire+V
17311,imperturbare+V
17312,cauterizzare+V
17313,robotizzare+V
17314,infilo+V
17315,discacciare+V
17316,ingigantire+V
17317,permettrre+V
17318,padroneggiare+V
17319,adeguare+V
17320,disdirre+V
17321,rincoglionire+V
17322,barrire+V
17323,adulare+V
17324,sfoderare+V
17325,decantare+V
17326,raggelare+V
17327,turlupiniare+V
17328,vibrare+V
17329,arrogare+V
17330,chiamare+V
17331,allattare+V
17332,rincoglere+V
17333,subumaire+V
17334,accorpre+V
17335,allineire+V
17336,europeizziare+V
17337,riacquistare+V
17338,parolaie+V
17339,estrinsecazioire+V
17340,sondare+V
17341,cruscheggiò+V
17342,gongolare+V
17343,spiazzare+V
17344,assottigliare+V
17345,armeggerò+V
17346,sbrodolare+V
17347,stornellire+V
17348,cellule+V
17349,copiiare+V
17350,riavvolgrre+V
17351,scorrazzare+V
17352,tetri+V
17353,strazare+V
17354,foresterrire+V
17355,beare+V
17356,parcheggiare+V
17357,chandleriana+V
17358,autopromuovare+V
17359,esorbitare+V
17360,smascellare+V
17361,sgombrare+V
17362,protendere+V
17363,beccare+V
17364,precluderà+V
17365,arcaizzare+V
17366,ammontare+V
17367,finmeccanica+A
17368,accarezzare+V
17369,funzioniare+V
17370,vegliare+V
17371,amiare+V
17372,abbottonò+V
17373,bisbocciare+V
17374,smarrire+V
17375,favoreggare+V
17376,impaglere+V
17377,pascerà+V
17378,serbò+V
17379,autodidavere+V
17380,intervallare+V
17381,sperticare+V
17382,palliare+V
17383,preludrre+V
17384,scolora+V
17385,laicizzare+V
17386,modulare+V
17387,taste+V
17388,tramvieri+V
17389,arcaicizzare+V
17390,spauraccare+V
17391,impanare+V
17392,ischeletro+V
17393,disboscare+V
17394,allavere+V
17395,condizionare+V
17396,irridiere+V
17397,surrogare+V
17398,trasalire+V
17399,tenui+V
17400,intaccherà+V
17401,gridare+V
17402,prezzolare+V
17403,compulsare+V
17404,dissecare+V
17405,follare+V
17406,avvali+V
17407,illuminre+V
17408,appiedare+V
17409,conciliare+V
17410,forgiare+A
17411,glissiare+V
17412,spennaccare+V
17413,intervistatore+V
17414,impopolare+V
17415,intossicare+V
17416,scandaglere+V
17417,scuotere+V
17418,effonde+V
17419,ambiziodere+V
17420,alveare+V
17421,scagionare+V
17422,frizzare+V
17423,incartapecorirere+V
17424,solidarizzare+V
17425,frusciare+V
17426,dilavare+V
17427,handicappare+V
17428,imbestialiere+V
17429,goliardrire+V
17430,sbucare+V
17431,europeizzire+V
17432,candido+V
17433,fagocitare+V
17434,derapare+V
17435,acclimatare+V
17436,stravinre+V
17437,esile+V
17438,ottenire+V
17439,rispondrre+V
17440,ricrescare+V
17441,rimbambirà+V
17442,pimentare+V
17443,maschiare+V
17444,strillare+V
17445,gendarmi+V
17446,sconvolere+V
17447,comunitarizzare+A
17448,predeterminare+V
17449,peculiare+V
17450,superabili+V
17451,meravigliare+V
17452,emigrò+V
17453,creme+V
17454,ire+V
17455,spinale+V
17456,convogliare+V
17457,lavoricchiiare+V
17458,muscolare+V
17459,confiniare+V
17460,planare+V
17461,delegittimare+V
17462,stellare+V
17463,dirupare+V
17464,divoere+V
17465,disserrare+V
17466,smagnetizzare+V
17467,caldeggiare+V
17468,aggettire+V
17469,tombolare+V
17470,ripere+V
17471,increspare+V
17472,smunge+V
17473,accentrare+V
17474,contrarre+V
17475,turlupinare+V
17476,contemplare+V
17477,tarmare+V
17478,ramare+V
17479,prospettire+V
17480,indispettirò+V
17481,rilegare+V
17482,vettovagliare+V
17483,virgolettare+A
17484,risultare+V
17485,discutare+V
17486,ingentilire+V
17487,arcaicizzare+V
17488,frisare+V
17489,bulinare+V
17490,rinunzie+V
17491,acconsentii+V
17492,esautorare+V
17493,includere+V
17494,inutilizzare+V
17495,dirimè+V
17496,dialogare+V
17497,incutrre+V
17498,iniziare+V
17499,putrefare+V
17500,borrare+V
17501,impostare+A
17502,calcioire+V
17503,assurre+V
17504,pigro+V
17505,ingrassare+V
17506,umbra+V
17507,inalberare+V
17508,ravvicinare+V
17509,marmorizzare+V
17510,ripungiare+V
17511,mangiucchiare+V
17512,ciclostilare+V
17513,semideserre+V
17514,vidimare+V
17515,affascinare+V
17516,panneggiare+V
17517,disinfestare+V
17518,biasciare+V
17519,leggiucchiarere+V
17520,saere+V
17521,insalivare+V
17522,inscatolare+V
17523,nazionalizzare+V
17524,estingue+V
17525,autolavare+V
17526,compire+V
17527,pregiare+V
17528,magica+A
17529,invertiere+V
17530,dissentir+V
17531,uccellò+V
17532,rodare+V
17533,fraintedere+V
17534,scontrare+A
17535,frisare+V
17536,ciurlare+V
17537,incasellare+V
17538,trans-nazionali+V
17539,inattivare+V
17540,rinsecchire+V
17541,longanime+V
17542,partecipare+V
17543,sottravere+V
17544,asservire+A
17545,scarnificare+V
17546,incordare+V
17547,vilipendere+V
17548,scorbutirre+A
17549,soggiornare+V
17550,cullare+V
17551,imbroderò+V
17552,sconnettrre+V
17553,estravere+V
17554,schizofrenirre+A
17555,deterre+V
17556,stende+V
17557,ripire+A
17558,condolere+V
17559,annotare+V
17560,figurare+V
17561,nomiare+V
17562,classico-romantirre+V
17563,buttare+V
17564,autosmentire+V
17565,pugnar+V
17566,svasare+V
17567,calcolatori+V
17568,imbalsamare+V
17569,rieducare+V
17570,demonizzarere+V
17571,malcontire+A
17572,difettare+V
17573,ricomparndere+V
17574,crosere+V
17575,defluire+V
17576,cerrre+V
17577,recensire+V
17578,ammantare+V
17579,entrare+V
17580,minare+V
17581,imbrigliare+V
17582,spaginare+V
17583,autoanalizzare+V
17584,infangare+V
17585,drastirre+V
17586,bisbiglare+V
17587,ghermissere+V
17588,cozze+V
17589,divorarere+V
17590,escoriare+A
17591,pescatore+A
17592,allevare+V
17593,strapenire+V
17594,sfame+V
17595,acchiappire+V
17596,campionare+V
17597,ispezionarere+V
17598,sovraccaricare+V
17599,trivellar+V
17600,slittare+V
17601,beneficare+V
17602,canale+V
17603,svire+V
17604,giocherellarere+V
17605,gelatinizzare+V
17606,rasserenar+V
17607,proseguire+V
17608,appollaiare+V
17609,idrogenare+V
17610,iniziazioire+V
17611,attizzerà+V
17612,assurgrre+V
17613,inurbare+V
17614,umidicere+V
17615,frequentare+V
17616,gratificare+V
17617,scantonare+V
17618,volturare+V
17619,telelavorare+V
17620,ricomparire+V
17621,insegnare+V
17622,trapiantare+V
17623,comprarere+V
17624,accorgrre+V
17625,puniere+V
17626,disinteressare+V
17627,incentire+V
17628,compungrre+V
17629,cubitale+V
17630,rappattumare+V
17631,setacciar+V
17632,raccapriccare+V
17633,scippo+V
17634,commensurare+V
17635,disattedere+V
17636,istitutire+V
17637,defaticare+V
17638,fascerà+V
17639,sbertuccerò+V
17640,intervistare+V
17641,austro-ungarica+A
17642,dosare+V
17643,propalare+V
17644,occhiali+V
17645,bocciare+V
17646,commuoviare+V
17647,miagolare+V
17648,sposserò+V
17649,intasare+V
17650,vituperare+V
17651,divezzare+V
17652,autosmentiere+V
17653,ombrellare+V
17654,miticizzare+V
17655,super-partitirre+V
17656,vizare+V
17657,ragionare+V
17658,immischierò+V
17659,restauratore+A
17660,contraffare+V
17661,telelavorare+V
17662,limitrofo+V
17663,dipanare+V
17664,elettrochoc+V
17665,annientiare+V
17666,predestinare+A
17667,scantinarere+V
17668,zangheriana+V
17669,esilarare+A
17670,poterere+V
17671,re+V
17672,mitizzre+V
17673,corbellare+V
17674,campionare+V
17675,smerlare+V
17676,affumicare+V
17677,sopportare+V
17678,moriere+V
17679,ratifice+V
17680,accondiscendere+V
17681,addurre+V
17682,ereditare+V
17683,prostatica+A
17684,sbaragliare+V
17685,allegare+V
17686,destituire+V
17687,affumicare+V
17688,spelacchiare+V
17689,esternalizzre+V
17690,interpretare+V
17691,ufficializza+V
17692,volgare+V
17693,intramezze+V
17694,sfracellare+V
17695,contentare+V
17696,infischiare+V
17697,quintuplicare+V
17698,fluidifice+V
17699,emulare+V
17700,barbaro+V
17701,remunerare+V
17702,squadriare+V
17703,marginare+V
17704,sperdere+V
17705,imbrogliare+V
17706,immoralità+V
17707,foracchrire+V
17708,scaldare+V
17709,bucare+V
17710,aggrottare+V
17711,ischeletrire+V
17712,criocongelire+V
17713,verseggerà+V
17714,controsterziare+V
17715,protestare+V
17716,parificare+V
17717,disincagliare+V
17718,gelò+V
17719,pedalatore+V
17720,involgiare+V
17721,rincantuccare+V
17722,inchiodò+V
17723,modernizzò+V
17724,voluminodere+V
17725,scolorire+V
17726,incerare+V
17727,mollare+V
17728,impazzire+V
17729,svestirò+V
17730,barellare+V
17731,pioviggirre+V
17732,palestre+V
17733,dedurre+V
17734,paventare+V
17735,cubare+V
17736,montagna+V
17737,sregolare+V
17738,pallonare+V
17739,coggere+V
17740,tribole+V
17741,incrudare+V
17742,imbrillantinare+V
17743,spose+V
17744,impiallaccerà+V
17745,attornere+V
17746,dolorerà+V
17747,devore+V
17748,semplificare+V
17749,vallare+V
17750,indispettire+V
17751,danneggiare+V
17752,fotografare+V
17753,vittimizzare+V
17754,indottrinare+V
17755,addirre+V
17756,impuntare+V
17757,scarruffare+V
17758,lerciare+V
17759,piovigginare+V
17760,scemare+V
17761,spruzzare+V
17762,predisponere+V
17763,color+V
17764,nascondigli+V
17765,sconcertare+V
17766,ripetere+V
17767,denazionalizzerò+V
17768,sculettiare+V
17769,padroneggiare+V
17770,viziiare+V
17771,pesare+V
17772,infialare+V
17773,espletare+A
17774,riusciere+V
17775,ravvolre+V
17776,dilungare+V
17777,annullamenre+V
17778,manicheismi+V
17779,incuriosire+V
17780,contendire+A
17781,negoziare+V
17782,poeticizzare+V
17783,smungi+V
17784,incutrre+V
17785,conficcare+V
17786,trucre+V
17787,svoltare+V
17788,gentlemen+V
17789,involgè+V
17790,fiduciodere+V
17791,prepoguere+V
17792,ribaltare+V
17793,pascere+V
17794,mugolare+V
17795,teorizziare+V
17796,bluffar+V
17797,buce+V
17798,perdonare+V
17799,adolescenza+V
17800,autolavò+V
17801,imbarbarimire+A
17802,strusciare+V
17803,rinforzare+V
17804,lanciamissili+V
17805,calme+V
17806,intorbidar+V
17807,offende+V
17808,poliomielitirre+V
17809,assalissere+V
17810,pedalare+V
17811,piglere+V
17812,criocongelò+V
17813,attagliare+V
17814,precauzioire+V
17815,cacciamiire+V
17816,appiavere+V
17817,scerrre+V
17818,canzoncina+V
17819,terapie+V
17820,gnocrre+V
17821,annoverare+V
17822,cercare+V
17823,carburare+V
17824,colorire+V
17825,sciupare+V
17826,dipane+V
17827,congerre+V
17828,rosare+V
17829,intercedere+V
17830,confessare+V
17831,ispezionare+V
17832,incentivare+V
17833,ponzare+V
17834,ammalare+V
17835,crucciò+V
17836,schiacciare+V
17837,chiosare+V
17838,troverò+V
17839,razionalizzare+V
17840,dimissionare+V
17841,deregolamentare+V
17842,adorare+A
17843,completare+V
17844,decappottare+A
17845,raccordare+V
17846,rifioriere+V
17847,meticologuere+V
17848,accostuma+V
17849,contrarre+V
17850,sommuovare+V
17851,illustere+V
17852,pubblicità+V
17853,architrare+V
17854,capziondere+V
17855,autoprodurre+V
17856,sconsigliare+V
17857,traccheggiare+V
17858,compaginare+V
17859,sfaccettare+V
17860,personalizzare+V
17861,fuggire+V
17862,reinserire+V
17863,inattivare+V
17864,depenalizzare+V
17865,inquadratura+V
17866,investiere+V
17867,adiere+V
17868,cromare+V
17869,difettò+V
17870,lapidare+V
17871,dileguare+V
17872,saldare+V
17873,toccare+V
17874,paesaggere+V
17875,sconquassare+V
17876,dosare+V
17877,spavalda+V
17878,rimisurare+V
17879,ristudiare+V
17880,vome+V
17881,vaffanculeggiare+V
17882,bestemmiare+V
17883,depurare+V
17884,scorgare+V
17885,aggettivare+V
17886,squartare+V
17887,spolmonerò+V
17888,rescindare+V
17889,depoliticizzerò+V
17890,mordire+V
17891,saturnizze+V
17892,imbrogliare+V
17893,flire+V
17894,chiave+V
17895,professare+V
17896,incriminare+V
17897,falsare+V
17898,sussulte+V
17899,sbeccare+V
17900,politicizzerò+V
17901,incordare+V
17902,slattare+V
17903,specificare+V
17904,corredare+V
17905,rotare+V
17906,reagirere+V
17907,abortire+V
17908,formularere+V
17909,spillare+V
17910,diabetica+A
17911,vetrioleggere+V
17912,vegliare+V
17913,venticinquesime+V
17914,pianeggiare+A
17915,complimentare+V
17916,annoguere+V
17917,ripete+V
17918,impaperarere+V
17919,disusiare+V
17920,spostare+V
17921,variare+V
17922,angolari+V
17923,camminerà+V
17924,alluminare+V
17925,straviziare+V
17926,moltiplicare+V
17927,trite+V
17928,risospingiare+V
17929,inattiverà+V
17930,rinnovellare+V
17931,conclamare+V
17932,lesionare+V
17933,godire+V
17934,scompigliiare+V
17935,giacquer+V
17936,espressionistirre+A
17937,originare+V
17938,disincentivare+V
17939,sagginarere+V
17940,comunicare+V
17941,rimboscare+V
17942,rampare+A
17943,annotare+V
17944,animiare+V
17945,estradare+V
17946,fiscalizzare+V
17947,ripiombre+V
17948,imbottigliare+V
17949,opinionire+V
17950,passire+V
17951,scapitare+V
17952,difensivistirre+A
17953,internalizzare+V
17954,singulre+V
17955,incarognire+V
17956,riscrivrre+V
17957,zufolare+V
17958,compulsare+V
17959,ascendere+V
17960,serrare+V
17961,fraintendrre+V
17962,dosare+V
17963,innervosire+V
17964,appendare+V
17965,risane+V
17966,lesinò+V
17967,intingrre+V
17968,arrocare+V
17969,trombare+V
17970,luminarie+V
17971,ticchettare+V
17972,smistare+V
17973,millantare+V
17974,totalizzi+V
17975,rinunziare+V
17976,orbitare+V
17977,abbozzare+V
17978,alena+V
17979,pachistaire+V
17980,cult+V
17981,corre+V
17982,sbaragliare+A
17983,stravincerà+V
17984,cromare+V
17985,pestare+V
17986,insistare+V
17987,disordinare+A
17988,effeminar+V
17989,depennare+V
17990,computiare+V
17991,ricopiare+V
17992,confliggi+V
17993,dialoghire+V
17994,fresare+V
17995,cervicali+V
17996,parlare+V
17997,familiarizzare+V
17998,remunererà+V
17999,energrire+V
18000,accarezzre+V
18001,damaschirre+V
18002,aggrottare+V
18003,combaggere+V
18004,denuncerò+V
18005,ramare+V
18006,demordare+V
18007,sintonizzare+V
18008,formella+V
18009,intrigare+V
18010,circare+V
18011,palesare+V
18012,controbaggere+V
18013,splenetirre+A
18014,screziare+A
18015,depistare+V
18016,encomiare+V
18017,autostrangolare+V
18018,criocongelare+A
18019,affabulare+V
18020,accondiscendrre+V
18021,attralere+V
18022,riparlare+V
18023,dedulere+V
18024,arreste+V
18025,sfrondare+V
18026,bevicchiare+V
18027,sbordere+V
18028,patogena+V
18029,arrugginirere+V
18030,cromerà+V
18031,lampoire+V
18032,marmorizzare+V
18033,fiscalizzare+V
